,filepath,filename,LangOrInstru,VoiOrNot,startPoint,endPoint,FSkhz,expdur,maxsil,totalLengCur,corpus,mat_filename,genre,speaker/artist,gender,corpus_type
45,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL03A.wav,WEL03A,English-NZ,,1,1058400,44.1,24,0.0024489795918367,24,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL03A_MS2024.mat,infant-directed,WEL03,,music
46,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/BEJ12C.wav,BEJ12C,Mandarin-China,,1,705600,44.1,16,0.0621088435374149,16,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/BEJ12C_MS2024.mat,adult-directed,BEJ12,M,music
47,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/ACO04C.wav,ACO04C,Spanish,,1,352800,44.1,8,0.0392290249433106,8,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/ACO04C_MS2024.mat,adult-directed,ACO04,F,music
48,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/VAN23A.wav,VAN23A,Bislama,,1,1587600,44.1,36,0.0083219954648526,36,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/VAN23A_MS2024.mat,infant-directed,VAN23,M,music
49,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TUR01C.wav,TUR01C,Finnish/Swedish,,1,2116800,44.1,48,0.3534467120181406,48,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TUR01C_MS2024.mat,adult-directed,TUR01,,music
50,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL10C.wav,WEL10C,English-NZ,,1,3528000,44.1,80,0.5317006802721088,80,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL10C_MS2024.mat,adult-directed,WEL10,,music
51,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/BEJ01A.wav,BEJ01A,Mandarin-China,,1,1411200,44.1,32,0.3269160997732426,32,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/BEJ01A_MS2024.mat,infant-directed,BEJ01,F,music
52,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TUR12A.wav,TUR12A,Finnish/Swedish,,1,1058400,44.1,24,0.8841269841269841,20,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TUR12A_MS2024.mat,infant-directed,TUR12,,music
53,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL16A.wav,WEL16A,English-NZ,,1,1058400,44.1,24,0.0052607709750566,24,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL16A_MS2024.mat,infant-directed,WEL16,,music
54,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOR19A.wav,TOR19A,English-Canada,,1,1234800,44.1,28,0.0174829931972789,28,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOR19A_MS2024.mat,infant-directed,TOR19,,music
55,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/BEJ07C.wav,BEJ07C,Mandarin-China,,1,705600,44.1,16,0.246485260770975,16,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/BEJ07C_MS2024.mat,adult-directed,BEJ07,F,music
56,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/MEN08A.wav,MEN08A,Mentawai,,1,352800,44.1,8,0.1116326530612245,8,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/MEN08A_MS2024.mat,infant-directed,MEN08,F,music
57,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TUR14C.wav,TUR14C,Finnish/Swedish,,1,705600,44.1,16,0.0675963718820861,16,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TUR14C_MS2024.mat,adult-directed,TUR14,,music
58,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/LIM08A.wav,LIM08A,Polish,,1,1587600,44.1,36,0.1906575963718821,36,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/LIM08A_MS2024.mat,infant-directed,LIM08,F,music
59,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/HAD03A.wav,HAD03A,Hadza,,1,1587600,44.1,36,0.2176190476190476,36,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/HAD03A_MS2024.mat,infant-directed,HAD03,M,music
60,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/USD02C.wav,USD02C,English-US,,1,176400,44.1,4,0.0181859410430839,4,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/USD02C_MS2024.mat,adult-directed,USD02,F,music
61,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/JEN11A.wav,JEN11A,Kannada,,1,1587600,44.1,36,0.6468480725623583,36,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/JEN11A_MS2024.mat,infant-directed,JEN11,F,music
62,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/NYA10C.wav,NYA10C,Nyangatom,,1,2822400,44.1,64,0.5807709750566893,64,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/NYA10C_MS2024.mat,adult-directed,NYA10,F,music
63,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/QUE05B.WAV,QUE05B,Spanish,,1,176400,44.1,4,0.0705442176870748,4,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/QUE05B_MS2024.mat,infant-directed,QUE05,F,music
64,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOR31C.wav,TOR31C,English-Canada,,1,705600,44.1,16,0.0363945578231292,16,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOR31C_MS2024.mat,adult-directed,TOR31,,music
65,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL48A.wav,WEL48A,English-NZ,,1,1411200,44.1,32,0.2970975056689342,32,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL48A_MS2024.mat,infant-directed,WEL48,,music
66,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/SPA03A.wav,SPA03A,Quechua/Achuar,,1,529200,44.1,12,0.288798185941043,12,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/SPA03A_MS2024.mat,infant-directed,SPA03,F,music
67,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOR47A.wav,TOR47A,English-Canada,,1,529200,44.1,12,0.0190929705215419,12,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOR47A_MS2024.mat,infant-directed,TOR47,,music
68,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TSI08A.wav,TSI08A,Tsimane,,1,1058400,44.1,24,0.3616780045351473,24,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TSI08A_MS2024.mat,infant-directed,TSI08,,music
69,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/VAN18A.wav,VAN18A,Bislama,,1,2293200,44.1,52,0.2163265306122449,52,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/VAN18A_MS2024.mat,infant-directed,VAN18,M,music
70,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/HAD05C.wav,HAD05C,Hadza,,1,705600,44.1,16,0.1681859410430839,16,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/HAD05C_MS2024.mat,adult-directed,HAD05,F,music
71,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/USD04A.wav,USD04A,English-US,,1,882000,44.1,20,0.5433560090702948,20,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/USD04A_MS2024.mat,infant-directed,USD04,F,music
72,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/MBE10A.wav,MBE10A,Mbendjele,,1,882000,44.1,20,0.4268480725623583,20,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/MBE10A_MS2024.mat,infant-directed,MBE10,F,music
73,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/JEN17C.wav,JEN17C,Kannada,,1,1058400,44.1,24,0.1363265306122449,24,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/JEN17C_MS2024.mat,adult-directed,JEN17,,music
74,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/PNG04A.wav,PNG04A,Enga,,1,529200,44.1,12,0.0487074829931972,12,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/PNG04A_MS2024.mat,infant-directed,PNG04,F,music
75,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOP08C.wav,TOP08C,Toposa,,1,529200,44.1,12,0.0793197278911564,12,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOP08C_MS2024.mat,adult-directed,TOP08,F,music
76,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/BEJ29C.wav,BEJ29C,Mandarin-China,,1,1058400,44.1,24,0.3949659863945578,24,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/BEJ29C_MS2024.mat,adult-directed,BEJ29,F,music
77,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL38A.wav,WEL38A,English-NZ,,1,1234800,44.1,28,0.6739002267573696,28,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL38A_MS2024.mat,infant-directed,WEL38,F,music
78,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOR41C.wav,TOR41C,English-Canada,,1,1411200,44.1,32,0.0050113378684807,32,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOR41C_MS2024.mat,adult-directed,TOR41,,music
79,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/MES09A.wav,MES09A,Spanish,,1,352800,44.1,8,0.002517006802721,8,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/MES09A_MS2024.mat,infant-directed,MES09,F,music
80,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/SPA05C.wav,SPA05C,Quechua/Achuar,,1,1587600,44.1,36,0.1989115646258503,36,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/SPA05C_MS2024.mat,adult-directed,SPA05,F,music
81,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOR37A.wav,TOR37A,English-Canada,,1,882000,44.1,20,0.0109523809523809,20,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOR37A_MS2024.mat,infant-directed,TOR37,,music
82,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL24A.wav,WEL24A,English-NZ,,1,1234800,44.1,28,0.0659637188208616,28,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL24A_MS2024.mat,infant-directed,WEL24,,music
83,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TSI12C.wav,TSI12C,Tsimane,,1,1234800,44.1,28,0.9504761904761904,28,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TSI12C_MS2024.mat,adult-directed,TSI12,,music
84,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL52C.wav,WEL52C,English-NZ,,1,705600,44.1,16,0.0884353741496598,16,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL52C_MS2024.mat,adult-directed,WEL52,,music
85,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOP14C.wav,TOP14C,Toposa,,1,882000,44.1,20,0.0382539682539682,20,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOP14C_MS2024.mat,adult-directed,TOP14,F,music
86,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/VAN04A.wav,VAN04A,Bislama,,1,529200,44.1,12,0.0812018140589569,12,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/VAN04A_MS2024.mat,infant-directed,VAN04,F,music
87,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/ARA05A.wav,ARA05A,English-Creole,,1,529200,44.1,12,0.2187301587301587,12,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/ARA05A_MS2024.mat,infant-directed,ARA05,F,music
88,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/LIM12C.wav,LIM12C,Polish,,1,1234800,44.1,28,0.2722222222222222,28,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/LIM12C_MS2024.mat,adult-directed,LIM12,F,music
89,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/USD18A.wav,USD18A,English-US,,1,1058400,44.1,24,0.021609977324263,24,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/USD18A_MS2024.mat,infant-directed,USD18,F,music
90,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL54A.wav,WEL54A,English-NZ,,1,1058400,44.1,24,0.0239455782312925,24,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL54A_MS2024.mat,infant-directed,WEL54,F,music
