,filepath,filename,LangOrInstru,VoiOrNot,startPoint,endPoint,FSkhz,expdur,maxsil,totalLengCur,corpus,mat_filename,genre,speaker/artist,gender
10,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL31A.wav,WEL31A,English-NZ,,1,1587600,44.1,36,0.163718820861678,36,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL31A_MS2024.mat,infant-directed,WEL31,F
11,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TSI07C.wav,TSI07C,Tsimane,,1,705600,44.1,16,0.2345124716553288,16,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TSI07C_MS2024.mat,adult-directed,TSI07,
12,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/BEJ20C.wav,BEJ20C,Mandarin-China,,1,1411200,44.1,32,0.6311111111111111,28,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/BEJ20C_MS2024.mat,adult-directed,BEJ20,F
13,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOP01C.wav,TOP01C,Toposa,,1,705600,44.1,16,0.08904761904761904,16,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOP01C_MS2024.mat,adult-directed,TOP01,F
14,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/KRA02A.wav,KRA02A,Polish,,1,1764000,44.1,40,0.35621315192743763,40,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/KRA02A_MS2024.mat,infant-directed,KRA02,F
15,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/QUE18C.wav,QUE18C,Spanish,,1,529200,44.1,12,0.15043083900226759,12,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/QUE18C_MS2024.mat,adult-directed,QUE18,F
16,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/LIM07C.wav,LIM07C,Polish,,1,1058400,44.1,24,0.6822448979591836,24,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/LIM07C_MS2024.mat,adult-directed,LIM07,F
17,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/VAN11A.wav,VAN11A,Bislama,,1,1058400,44.1,24,0.07929705215419501,24,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/VAN11A_MS2024.mat,infant-directed,VAN11,M
18,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/ARA10A.wav,ARA10A,English-Creole,,1,705600,44.1,16,0.28546485260770976,16,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/ARA10A_MS2024.mat,infant-directed,ARA10,F
19,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL37C.wav,WEL37C,English-NZ,,1,1234800,44.1,28,0.17136054421768707,28,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL37C_MS2024.mat,adult-directed,WEL37,
20,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TSI01A.wav,TSI01A,Tsimane,,1,529200,44.1,12,0.5923356009070295,12,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TSI01A_MS2024.mat,infant-directed,TSI01,
21,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/MES06C.wav,MES06C,Spanish,,1,352800,44.1,8,0.002131519274376417,8,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/MES06C_MS2024.mat,adult-directed,MES06,F
22,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL41A.wav,WEL41A,English-NZ,,1,1234800,44.1,28,0.08242630385487529,28,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL41A_MS2024.mat,infant-directed,WEL41,
23,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOR38C.wav,TOR38C,English-Canada,,1,705600,44.1,16,0.04342403628117914,16,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOR38C_MS2024.mat,adult-directed,TOR38,
24,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOP07A.wav,TOP07A,Toposa,,1,1411200,44.1,32,0.018390022675736962,32,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOP07A_MS2024.mat,infant-directed,TOP07,F
25,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/BEJ26A.wav,BEJ26A,Mandarin-China,,1,705600,44.1,16,0.20043083900226757,16,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/BEJ26A_MS2024.mat,infant-directed,BEJ26,F
26,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/JEN18A.wav,JEN18A,Kannada,,1,1411200,44.1,32,0.08303854875283447,32,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/JEN18A_MS2024.mat,infant-directed,JEN18,
27,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/KRA04C.wav,KRA04C,Polish,,1,1234800,44.1,28,0.1062358276643991,28,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/KRA04C_MS2024.mat,adult-directed,KRA04,F
28,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/VAN17C.wav,VAN17C,Bislama,,1,1587600,44.1,36,0.027120181405895692,36,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/VAN17C_MS2024.mat,adult-directed,VAN17,F
29,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/LIM01A.wav,LIM01A,Polish,,1,1411200,44.1,32,0.19777777777777777,32,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/LIM01A_MS2024.mat,infant-directed,LIM01,F
30,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/MBE03C.wav,MBE03C,Mbendjele,,1,1764000,44.1,40,0.45380952380952383,40,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/MBE03C_MS2024.mat,adult-directed,MBE03,F
31,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/USD17C.wav,USD17C,English-US,,1,1764000,44.1,40,0.3245578231292517,40,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/USD17C_MS2024.mat,adult-directed,USD17,F
32,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/JEN04A.wav,JEN04A,Kannada,,1,882000,44.1,20,0.17260770975056688,20,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/JEN04A_MS2024.mat,infant-directed,JEN04,
33,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/NYA05C.wav,NYA05C,Nyangatom,,1,1058400,44.1,24,0.4030839002267574,24,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/NYA05C_MS2024.mat,adult-directed,NYA05,F
34,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOR24C.wav,TOR24C,English-Canada,,1,882000,44.1,20,0.004603174603174603,20,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOR24C_MS2024.mat,adult-directed,TOR24,F
35,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/USD11A.wav,USD11A,English-US,,1,705600,44.1,16,0.07294784580498866,16,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/USD11A_MS2024.mat,infant-directed,USD11,
36,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/MBE05A.wav,MBE05A,Mbendjele,,1,1058400,44.1,24,0.13369614512471656,24,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/MBE05A_MS2024.mat,infant-directed,MBE05,F
37,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/JEN02C.wav,JEN02C,Kannada,,1,705600,44.1,16,0.6802267573696145,16,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/JEN02C_MS2024.mat,adult-directed,JEN02,
38,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/NYA03A.wav,NYA03A,Nyangatom,,1,3175200,44.1,72,0.9167573696145125,56,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/NYA03A_MS2024.mat,infant-directed,NYA03,F
39,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/SPA10C.wav,SPA10C,Quechua/Achuar,,1,1764000,44.1,40,0.009591836734693878,40,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/SPA10C_MS2024.mat,adult-directed,SPA10,F
40,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOR22A.wav,TOR22A,English-Canada,,1,882000,44.1,20,0.004036281179138322,20,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOR22A_MS2024.mat,infant-directed,TOR22,
41,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL05C.wav,WEL05C,English-NZ,,1,705600,44.1,16,0.10401360544217687,16,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL05C_MS2024.mat,adult-directed,WEL05,F
42,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/BEJ14A.wav,BEJ14A,Mandarin-China,,1,705600,44.1,16,0.08421768707482993,16,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/BEJ14A_MS2024.mat,infant-directed,BEJ14,F
43,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TUR07A.wav,TUR07A,Finnish/Swedish,,1,1058400,44.1,24,0.24829931972789115,24,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TUR07A_MS2024.mat,infant-directed,TUR07,
44,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/ACO02A.wav,ACO02A,Spanish,,1,352800,44.1,8,0.06340136054421769,8,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/ACO02A_MS2024.mat,infant-directed,ACO02,M
45,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL03A.wav,WEL03A,English-NZ,,1,1058400,44.1,24,0.0024489795918367346,24,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL03A_MS2024.mat,infant-directed,WEL03,
46,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/BEJ12C.wav,BEJ12C,Mandarin-China,,1,705600,44.1,16,0.062108843537414964,16,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/BEJ12C_MS2024.mat,adult-directed,BEJ12,M
47,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/ACO04C.wav,ACO04C,Spanish,,1,352800,44.1,8,0.03922902494331066,8,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/ACO04C_MS2024.mat,adult-directed,ACO04,F
48,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/VAN23A.wav,VAN23A,Bislama,,1,1587600,44.1,36,0.008321995464852608,36,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/VAN23A_MS2024.mat,infant-directed,VAN23,M
49,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TUR01C.wav,TUR01C,Finnish/Swedish,,1,2116800,44.1,48,0.3534467120181406,48,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TUR01C_MS2024.mat,adult-directed,TUR01,
50,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL10C.wav,WEL10C,English-NZ,,1,3528000,44.1,80,0.5317006802721088,80,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL10C_MS2024.mat,adult-directed,WEL10,
51,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/BEJ01A.wav,BEJ01A,Mandarin-China,,1,1411200,44.1,32,0.32691609977324265,32,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/BEJ01A_MS2024.mat,infant-directed,BEJ01,F
52,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TUR12A.wav,TUR12A,Finnish/Swedish,,1,1058400,44.1,24,0.8841269841269841,20,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TUR12A_MS2024.mat,infant-directed,TUR12,
53,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL16A.wav,WEL16A,English-NZ,,1,1058400,44.1,24,0.00526077097505669,24,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL16A_MS2024.mat,infant-directed,WEL16,
54,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOR19A.wav,TOR19A,English-Canada,,1,1234800,44.1,28,0.01748299319727891,28,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOR19A_MS2024.mat,infant-directed,TOR19,
55,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/BEJ07C.wav,BEJ07C,Mandarin-China,,1,705600,44.1,16,0.24648526077097505,16,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/BEJ07C_MS2024.mat,adult-directed,BEJ07,F
56,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/MEN08A.wav,MEN08A,Mentawai,,1,352800,44.1,8,0.1116326530612245,8,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/MEN08A_MS2024.mat,infant-directed,MEN08,F
57,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TUR14C.wav,TUR14C,Finnish/Swedish,,1,705600,44.1,16,0.06759637188208617,16,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TUR14C_MS2024.mat,adult-directed,TUR14,
58,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/LIM08A.wav,LIM08A,Polish,,1,1587600,44.1,36,0.1906575963718821,36,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/LIM08A_MS2024.mat,infant-directed,LIM08,F
59,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/HAD03A.wav,HAD03A,Hadza,,1,1587600,44.1,36,0.21761904761904763,36,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/HAD03A_MS2024.mat,infant-directed,HAD03,M
60,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/USD02C.wav,USD02C,English-US,,1,176400,44.1,4,0.0181859410430839,4,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/USD02C_MS2024.mat,adult-directed,USD02,F
61,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/JEN11A.wav,JEN11A,Kannada,,1,1587600,44.1,36,0.6468480725623583,36,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/JEN11A_MS2024.mat,infant-directed,JEN11,F
62,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/NYA10C.wav,NYA10C,Nyangatom,,1,2822400,44.1,64,0.5807709750566893,64,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/NYA10C_MS2024.mat,adult-directed,NYA10,F
63,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/QUE05B.WAV,QUE05B,Spanish,,1,176400,44.1,4,0.07054421768707483,4,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/QUE05B_MS2024.mat,infant-directed,QUE05,F
64,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOR31C.wav,TOR31C,English-Canada,,1,705600,44.1,16,0.03639455782312925,16,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOR31C_MS2024.mat,adult-directed,TOR31,
65,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL48A.wav,WEL48A,English-NZ,,1,1411200,44.1,32,0.2970975056689342,32,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL48A_MS2024.mat,infant-directed,WEL48,
66,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/SPA03A.wav,SPA03A,Quechua/Achuar,,1,529200,44.1,12,0.28879818594104306,12,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/SPA03A_MS2024.mat,infant-directed,SPA03,F
67,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOR47A.wav,TOR47A,English-Canada,,1,529200,44.1,12,0.01909297052154195,12,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOR47A_MS2024.mat,infant-directed,TOR47,
68,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TSI08A.wav,TSI08A,Tsimane,,1,1058400,44.1,24,0.36167800453514737,24,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TSI08A_MS2024.mat,infant-directed,TSI08,
69,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/VAN18A.wav,VAN18A,Bislama,,1,2293200,44.1,52,0.2163265306122449,52,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/VAN18A_MS2024.mat,infant-directed,VAN18,M
70,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/HAD05C.wav,HAD05C,Hadza,,1,705600,44.1,16,0.1681859410430839,16,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/HAD05C_MS2024.mat,adult-directed,HAD05,F
71,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/USD04A.wav,USD04A,English-US,,1,882000,44.1,20,0.5433560090702948,20,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/USD04A_MS2024.mat,infant-directed,USD04,F
72,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/MBE10A.wav,MBE10A,Mbendjele,,1,882000,44.1,20,0.4268480725623583,20,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/MBE10A_MS2024.mat,infant-directed,MBE10,F
73,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/JEN17C.wav,JEN17C,Kannada,,1,1058400,44.1,24,0.1363265306122449,24,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/JEN17C_MS2024.mat,adult-directed,JEN17,
74,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/PNG04A.wav,PNG04A,Enga,,1,529200,44.1,12,0.04870748299319728,12,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/PNG04A_MS2024.mat,infant-directed,PNG04,F
75,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOP08C.wav,TOP08C,Toposa,,1,529200,44.1,12,0.07931972789115646,12,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOP08C_MS2024.mat,adult-directed,TOP08,F
76,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/BEJ29C.wav,BEJ29C,Mandarin-China,,1,1058400,44.1,24,0.3949659863945578,24,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/BEJ29C_MS2024.mat,adult-directed,BEJ29,F
77,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL38A.wav,WEL38A,English-NZ,,1,1234800,44.1,28,0.6739002267573696,28,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL38A_MS2024.mat,infant-directed,WEL38,F
78,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOR41C.wav,TOR41C,English-Canada,,1,1411200,44.1,32,0.005011337868480726,32,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOR41C_MS2024.mat,adult-directed,TOR41,
79,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/MES09A.wav,MES09A,Spanish,,1,352800,44.1,8,0.0025170068027210884,8,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/MES09A_MS2024.mat,infant-directed,MES09,F
80,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/SPA05C.wav,SPA05C,Quechua/Achuar,,1,1587600,44.1,36,0.19891156462585033,36,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/SPA05C_MS2024.mat,adult-directed,SPA05,F
81,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOR37A.wav,TOR37A,English-Canada,,1,882000,44.1,20,0.010952380952380953,20,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOR37A_MS2024.mat,infant-directed,TOR37,
82,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL24A.wav,WEL24A,English-NZ,,1,1234800,44.1,28,0.06596371882086167,28,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL24A_MS2024.mat,infant-directed,WEL24,
83,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TSI12C.wav,TSI12C,Tsimane,,1,1234800,44.1,28,0.9504761904761905,28,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TSI12C_MS2024.mat,adult-directed,TSI12,
84,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL52C.wav,WEL52C,English-NZ,,1,705600,44.1,16,0.08843537414965986,16,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL52C_MS2024.mat,adult-directed,WEL52,
85,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/TOP14C.wav,TOP14C,Toposa,,1,882000,44.1,20,0.038253968253968255,20,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/TOP14C_MS2024.mat,adult-directed,TOP14,F
86,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/VAN04A.wav,VAN04A,Bislama,,1,529200,44.1,12,0.08120181405895692,12,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/VAN04A_MS2024.mat,infant-directed,VAN04,F
87,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/ARA05A.wav,ARA05A,English-Creole,,1,529200,44.1,12,0.21873015873015872,12,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/ARA05A_MS2024.mat,infant-directed,ARA05,F
88,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/LIM12C.wav,LIM12C,Polish,,1,1234800,44.1,28,0.2722222222222222,28,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/LIM12C_MS2024.mat,adult-directed,LIM12,F
89,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/USD18A.wav,USD18A,English-US,,1,1058400,44.1,24,0.02160997732426304,24,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/USD18A_MS2024.mat,infant-directed,USD18,F
90,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL54A.wav,WEL54A,English-NZ,,1,1058400,44.1,24,0.02394557823129252,24,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL54A_MS2024.mat,infant-directed,WEL54,F
91,data/musicCorp/HiltonMoser2022_song/IDS-corpus-raw_AC/WEL22C.wav,WEL22C,English-NZ,,1,1411200,44.1,32,0.6512471655328799,32,HiltonMoser2022_song,STM_output/MATs/music_mat_wl4_HiltonMoser2022_song/WEL22C_MS2024.mat,adult-directed,WEL22,
